,Date,City,State,Country,Shape,Duration,Summary,Posted,Images
444,9/5/22 05:13,Foley,AL,USA,Rectangle,Two minutes,Non-moving rectangular row of lights,9/9/22,Yes
445,9/5/22 05:00,Wadebridge Cornwall,Cornwall,United Kingdom,Circle,1 minute,Star like objects traveling at speed behind a circular shaped cloud.,9/9/22,
446,9/5/22 04:41,Gardnerville,NV,USA,Cigar,45 seconds approx,"Cigar shaped, translucent, moving white lights. Moving west to east on a very northern horizon. Able to take 2 photos.",10/8/22,Yes
447,9/5/22 04:41,Burnsville,MS,USA,Other,Thirteen seconds,I was just flying my drone over the waterway in Burnsville and noticed nothing unusual until later on when going through videos.,12/22/22,
448,9/5/22 04:15,Dartmouth,MA,USA,Cigar,5-10 minutes,Long bright light Almost stationary then moving at a steady pace.,9/9/22,Yes
449,9/5/22 03:15,Newnan,,Georgia,Sphere,I saw it on the ground,I saw it flying over my car the Frist time I was going to work then the next day I saw it again that when I got my mom to come see it,10/8/22,Yes
450,9/4/22 23:30,Mondovi,WI,USA,Circle,30 min,"Light above trees moving erratically, but also purposefully. We watched the craft ascend and descend and fly circles around the treetop",9/9/22,
451,9/4/22 22:48,Apple valley,CA,USA,Light,2 seconds,Recorded bright glowing craft shoot up from ground at an angle to the clouds and then level off at high rate of speed,9/9/22,
452,9/4/22 22:25,Wilmington,NC,USA,Circle,1 minute,Bright orange fire ball like light falling from sky then light disappears completely. Look left and see a silver disc moving slowly,9/9/22,
453,9/4/22 22:24,Louisburg,NC,USA,Other,About one minute,Kind of a V shape with a dull orange glow. It was very large and slowly moving.,9/9/22,Yes
454,9/4/22 22:20,Wilber-By-the-Sea,FL,USA,Fireball,Heard: 1 min Seen: 5 sec,We heard a low intermittent unexplained rumble then a bright fireball took off headed away from us.,9/9/22,
455,9/4/22 22:18,Mastic Beach,NY,USA,Other,About three full seconds,A crescent-shaped light that seemed to be cut off by going behind something.,9/9/22,
456,9/4/22 22:18,Norfolk,VA,USA,Other,2 minutes,"Saw an object in the sky with a white flowing glow around it move through the sky, at a fast, smooth rate and then disappear in the sky",9/9/22,Yes
457,9/4/22 22:18,Norfolk,VA,USA,Unknown,2-4 minutes,"Just got home from seeing our grandchildren. We were sitting out front facing our house, which faces us towards the Chesapeake Bay!",9/9/22,
458,9/4/22 21:15,Cambridge,England,United Kingdom,Circle,2 minutes,Strange Craft,9/9/22,
459,9/4/22 20:51,Creston area,BC,Canada,Disk,3-10 sec,"tried to capture a mountain fire, but it was dark so I put on the flash took 2 more, flash showed the 2 objects",10/8/22,Yes
460,9/4/22 20:02,Gatineau,Quebec,Canada,Disk,one quarter second,A bright disk captured in infrared on camera facing upwards,12/22/22,Yes
461,9/4/22 20:00,San Clemente,CA,USA,Light,About 3-4 minutes.,Unidentified lights in night sky,9/9/22,
462,9/4/22 15:30,Montara,CA,USA,Cylinder,1-2 minutes,Large cylindrical structure was seen at the top of mountain adjacent Montara State Beach area in the vicinity of Montara CA.,10/8/22,
463,9/4/22 13:46,Nampa,ID,USA,Rectangle,2 - 3 seconds at most,"Never saw actual object, heard pops, saw damaged windshield later, reviewed dashcam and discovered sighting of the object and damage.",12/22/22,
464,9/4/22 13:40,Albuquerque,NM,USA,Sphere,Approx. 20 seconds,Sphere and oblong shaped crafts spotted motionless a few hundred feet in the air.,10/8/22,
465,9/4/22 03:30,Assateague Island,VA,USA,Changing,Hour +,Rapidly moving craft changing shapes,9/9/22,
466,9/4/22 02:00,Darrington,WA,USA,Star,1 hour,Light Craft,10/8/22,Yes
467,9/4/22 02:00,nr Matlock,Derbyshire,United Kingdom,Unknown,15 mins,"Behind the house the light was emitting from the clouds like search lights, white and pulsating.",9/9/22,
468,9/4/22 01:00,North Freedom,WI,USA,Light,2 hours,"Orb in high orbit/altitude that moved sporadically in various directions including circles, zig-zags, wave like motions",9/9/22,
469,9/4/22 00:25,Spokane,MO,USA,Light,18-36 seconds,"I saw two lights, one of which looked like it was chasing the other, and they made a sharp turn extremely quickly.",9/9/22,
470,9/4/22 00:17,Sherwood,ND,USA,Light,10 minutes,Found taking pictures of aurora borealis,10/8/22,Yes
471,9/3/22 23:28,dunstable,,United Kingdom,Disk,,look bright like a star but moved across sky,12/22/22,
472,9/3/22 23:22,East Bend,NC,USA,Changing,3:40,Strange flashing lights forming different shapes,9/9/22,
473,9/3/22 22:52,Exeter,PA,USA,Light,Just a few seconds,I was driving home and saw this weird pink oval with two more right behind it.,9/9/22,
474,9/3/22 22:30,Miami,FL,USA,Other,5 seconds,Hexagon shape,9/9/22,
475,9/3/22 22:30,lincoln,VT,USA,Circle,15-20 minutes,a large glowing reddish orange circle/sphere,10/8/22,
476,9/3/22 22:23,Chicago,IL,USA,Light,A few seconds,What happened was I was watching TV then I see this bright light outside my house then I see a bright light just go fast,9/9/22,Yes
477,9/3/22 21:45,Cambridge,VT,USA,Other,45 seconds,Fire red pulsating ball,9/9/22,
478,9/3/22 21:14,LYNBROOK,NY,USA,Circle,2:43,5 Low flying amber orbs,9/9/22,
479,9/3/22 20:36,Manchester,,United Kingdom,Circle,10/15 seconds,UFO no doubt about it,9/9/22,
480,9/3/22 20:31,Austin,TX,USA,Circle,1,I am posting this story on behalf of a friend who actually witnessed this craft and after sending me a picture I am compelled to report,9/9/22,Yes
481,9/3/22 20:24,Greenville,FL,USA,Circle,5 minutes,Saw flying objects about 100 yards above the tree line and looked at it from thermal imaging scope,9/9/22,
482,9/3/22 20:20,Rangeley,ME,USA,Star,20 / 30 minutes,Saw light traveling from south to north than other lights from east to west with one coming to a stop and reverse direction than disapp,9/9/22,
483,9/3/22 19:00,Orlando,FL,USA,Light,Few seconds,4 bright lights moving fast in sync,9/9/22,
484,9/3/22 17:00,Hedgesville,WV,USA,Circle,Every night all night,"Seen at day and night 5 bball sized orange spheres that spyed on us without lights on. Metallic softball sized spheres, large entity",10/8/22,Yes
485,9/3/22 00:50,Framingham,MA,USA,Teardrop,4 seconds,I was driving coming on to rt 30 when I looked up I could see a tear drop shaped orb that had a bluish green light tail.,9/9/22,
486,9/2/22 22:30,Norfolk,CT,USA,Changing,8-10 hours,Constantly changing shape object,9/9/22,Yes
487,9/2/22 22:30,Los Angeles,CA,USA,Light,30 minutes,Point of light exhibiting non-ballistic motion,9/9/22,
488,9/2/22 21:45,Stoneham,MA,USA,Light,One hour,"This is the 2nd time seeing this craft. I saw it a few months back and it was in the sky from about 2am-4am,this time was about 9:45pm",9/9/22,
489,9/2/22 21:45,Cardiff,City and County of Cardiff,United Kingdom,Triangle,5min,"Was low in the sky, but passed me overhead",10/8/22,
490,9/2/22 21:00,Charlette valley,NY,USA,Sphere,bright orb& shooting star,Shooting star followed by a huge bright glowing orb hovering just above a mountain top.,9/9/22,
491,9/2/22 21:00,Hedgesville,WV,USA,Changing,10 minutes approximately,"Driving n see a orange ball flying 5 times fast as plane beside me in a field as if racing or chasing me, I pulled over and stopped.",9/9/22,Yes
492,9/2/22 20:57,Brookings,OR,USA,Light,4m,Not sure if it was one or two,9/9/22,
493,9/2/22 20:40,Fairmont,WV,USA,Sphere,Roughly 3-4 seconds,Orange sphere in the sky,10/8/22,
494,9/2/22 19:30,Saint Petersburg,FL,USA,Oval,One minutes,4 or 5 hazy white lights that made the shape of an oval that moved back and forth from east to west of a distance of about one mile.,10/8/22,
495,9/2/22 19:21,"20 miles west of billings, mt",MT,USA,Sphere,1 min. Approx,Metalic sphere moving at approximately 3000ft elevation,9/9/22,
496,9/2/22 18:20,CLIFTON PARK,NY,USA,Changing,3 weeks comes and goes,2 illuminated craft that changes shape(video),10/8/22,Yes
497,9/2/22 18:00,Stony Brook,NY,USA,Oval,5 minutes,Bean shaped object,10/8/22,Yes
498,9/2/22 07:45,Lago Vista,TX,USA,Circle,About 15-20 minutes,Bright like it was a planet but too light out to be a planet,9/9/22,Yes
499,9/2/22 03:00,Fairmount,IL,USA,Triangle,Hours,V or triangle shoes craft 3 lights one in front larger/brighter,9/9/22,Yes
500,9/1/22 23:45,Hartly,DE,USA,Other,About 3 seconds,A faded contrail type of craft moving quickly over a friend's house,10/8/22,
501,9/1/22 22:00,Bridgman,MI,USA,Light,1hr,"2-7 lights that hovered, changed directions many times, multiplied, unfathomably fast",12/22/22,
502,9/1/22 21:59,hingham,MA,USA,Cylinder,2 mins,I was outiide with andrew gardside and we say all 69 of the ship show we we very scared and thoguh we were going to die.,10/8/22,Yes
503,9/1/22 21:09,Wheelersburg,OH,USA,Disk,1 minute,So we were walking to our house and we saw a UFO and it was VERY big!,9/9/22,
504,9/1/22 20:55,Evansville,IN,USA,Light,5 minutes,I look out north and see a strange light formation,9/9/22,
505,9/1/22 20:37,Sierra Vista,AZ,USA,Cylinder,approxamently 3 minutes,"2 craft super bright lights overcast night, turned into one craft",9/9/22,Yes
506,9/1/22 19:56,Scranton,,USA,Light,A few seconds.,"Big light in sky. Was low, unmoving. Then disappeared.",9/9/22,Yes
507,9/1/22 19:51,Dudley,England,United Kingdom,Sphere,2 mins approx,"Saw it just stationary absolutely piecing white light, my son ran to get my phone",9/9/22,
508,9/1/22 19:31,Baltimore,MD,USA,Changing,2 minutes,Extremely low flying dark flat object followed by white ball sighting,9/9/22,
509,9/1/22 18:22,Bluffton,IN,USA,Sphere,About 5 minutes,Ball of light inside of a box,9/9/22,Yes
510,9/1/22 18:12,Tiverton,RI,USA,Triangle,5 minutes,Ufo interacting with plane,12/22/22,
511,9/1/22 09:14,,MT,USA,Disk,Duration of a minute or t,We were driving thru Montana on the way to Washington. My dad pointed out that a hot air balloon was in the sky so I took pics,10/8/22,Yes
512,9/1/22 08:00,Nazareth,PA,USA,Triangle,,Black Triangle,9/9/22,
513,9/1/22 02:43,Hilton,NY,USA,Unknown,"Over 1,5 hours so far","This craft was hovering, weaving and spinning.",9/9/22,
514,9/1/22 01:30,Fayetteville,NC,USA,Light,10-20 seconds,"I witnessed a point of light (assuming a star) at the moment turn into a ball of different colors, then descend.",9/9/22,
515,9/1/22 01:23,Chesapeake,,USA,Delta,,I was in my room and I seen three entities with a light. Now I suffer with headaches things talking to me all the time,10/8/22,
